canonical_item_name,Date,quantity_sold,cumulative_monthly_units,daily_depletion_rate,selling_days_in_interval,prev_obs_date,first_obs_flag,long_gap_flag,tally_date_flag,imputation_flag,n_source_rows
5M Rotating Keychain,2026-05-14,2,12,2.0,1,2026-05-13,0,0,1,0,1
5M Rotating Keychain,2026-05-16,3,15,1.5,2,2026-05-14,0,0,1,0,1
5M Rotating Keychain,2026-05-20,3,18,1.0,3,2026-05-16,0,0,1,0,1
5M Rotating Keychain,2026-05-23,25,43,8.3333,3,2026-05-20,0,0,1,0,1
5M Rotating Keychain,2026-05-28,8,51,2.0,4,2026-05-23,0,0,1,0,1
5M Rotating Keychain,2026-05-29,6,57,6.0,1,2026-05-28,0,0,1,0,1
5M Rotating Keychain,2026-05-30,3,60,3.0,1,2026-05-29,0,0,1,0,1
5M Rotating Keychain,2026-06-01,7,7,7.0,1,2026-05-30,0,0,1,0,1
5M Rotating Keychain,2026-06-02,3,10,3.0,1,2026-06-01,0,0,1,0,1
5M Rotating Keychain,2026-06-03,8,18,8.0,1,2026-06-02,0,0,1,0,1
5M Rotating Keychain,2026-06-04,4,22,4.0,1,2026-06-03,0,0,1,0,1
5M Rotating Keychain,2026-06-05,17,39,17.0,1,2026-06-04,0,0,1,0,1
5M Rotating Keychain,2026-06-06,12,51,12.0,1,2026-06-05,0,0,1,0,1
5M Rotating Keychain,2026-06-08,12,63,12.0,1,2026-06-06,0,0,1,0,1
5M Rotating Keychain,2026-06-09,7,70,7.0,1,2026-06-08,0,0,1,0,1
5M Rotating Keychain,2026-06-10,5,75,5.0,1,2026-06-09,0,0,1,0,1
5M Rotating Keychain,2026-06-11,3,78,3.0,1,2026-06-10,0,0,1,0,1
5M Rotating Keychain,2026-06-13,5,83,5.0,1,2026-06-11,0,0,1,0,1
5M Rotating Keychain,2026-06-15,3,86,3.0,1,2026-06-13,0,0,1,0,1
5M Rotating Keychain,2026-06-17,4,90,2.0,2,2026-06-15,0,0,1,0,1
5M Rotating Keychain,2026-06-18,3,93,3.0,1,2026-06-17,0,0,1,0,1
5M Rotating Keychain,2026-06-19,3,96,3.0,1,2026-06-18,0,0,1,0,1
5M Rotating Keychain,2026-06-20,5,101,5.0,1,2026-06-19,0,0,1,0,1
5M Rotating Keychain,2026-06-23,11,112,5.5,2,2026-06-20,0,0,1,0,1
5M Rotating Keychain,2026-06-25,14,126,14.0,1,2026-06-23,0,0,1,0,1
5M Rotating Keychain,2026-06-26,8,134,8.0,1,2026-06-25,0,0,1,0,1
5M Rotating Keychain,2026-06-29,7,141,3.5,2,2026-06-26,0,0,1,0,1
5M Rotating Keychain,2026-06-30,5,146,5.0,1,2026-06-29,0,0,1,0,1
800ml Sports Tumbler (MCZ-S080) screw lid antibacterial,2026-03-25,1,1,0.0476,21,,1,0,1,1,1
800ml Tumbler (MTA-T080) for Carbonated drinks,2026-06-03,1,1,0.3333,3,,1,0,1,0,1
ABSC College Shirt (60th),2025-02-10,20,20,2.2222,9,,1,0,1,0,1
ABSC College Shirt (60th),2025-02-11,12,32,12.0,1,2025-02-10,0,0,1,0,1
ABSC College Shirt (60th),2025-02-12,6,38,6.0,1,2025-02-11,0,0,1,0,1
ABSC College Shirt (60th),2025-02-13,18,56,18.0,1,2025-02-12,0,0,1,0,1
ABSC College Shirt (60th),2025-02-14,3,59,3.0,1,2025-02-13,0,0,1,0,1
ABSC College Shirt (60th),2025-02-17,4,63,2.0,2,2025-02-14,0,0,1,0,1
ABSC College Shirt (60th),2025-02-18,2,65,2.0,1,2025-02-17,0,0,1,0,1
ABSC College Shirt (60th),2025-02-19,10,75,10.0,1,2025-02-18,0,0,1,0,1
ABSC College Shirt (60th),2025-02-20,5,80,5.0,1,2025-02-19,0,0,1,0,1
ABSC College Shirt (60th),2025-02-21,1,81,1.0,1,2025-02-20,0,0,1,0,1
ABSC College Shirt (60th),2025-02-24,2,83,1.0,2,2025-02-21,0,0,1,0,1
ABSC College Shirt (60th),2025-02-26,3,86,3.0,1,2025-02-24,0,0,1,0,1
ABSC College Shirt (60th),2025-02-27,1,87,1.0,1,2025-02-26,0,0,1,0,1
ABSC College Shirt (60th),2025-02-28,1,88,1.0,1,2025-02-27,0,0,1,0,1
ABSC College Shirt (60th),2025-03-07,2,2,0.3333,6,2025-02-28,0,0,1,0,1
ABSC College Shirt (60th),2025-03-11,1,3,0.3333,3,2025-03-07,0,0,1,0,1
ABSC College Shirt (60th),2025-03-13,1,4,0.5,2,2025-03-11,0,0,1,0,1
ABSC College Shirt (60th),2025-03-14,2,6,2.0,1,2025-03-13,0,0,1,0,1
ABSC College Shirt (60th),2025-03-22,1,7,0.1429,7,2025-03-14,0,0,1,0,1
ABSC College Shirt (60th),2025-03-26,4,11,1.3333,3,2025-03-22,0,0,1,0,1
ABSC College Shirt (60th),2025-03-31,2,13,0.5,4,2025-03-26,0,0,1,0,1
ABSC College Shirt (60th),2025-04-02,1,1,0.5,2,2025-03-31,0,0,1,0,1
ABSC College Shirt (60th),2025-04-11,1,2,0.1429,7,2025-04-02,0,0,1,0,1
ABSC College Shirt (60th),2025-04-23,1,3,0.1,10,2025-04-11,0,0,1,0,1
ABSC College Shirt (60th),2025-05-02,3,3,0.4286,7,2025-04-23,0,0,1,0,1
ABSC College Shirt (60th),2025-05-05,1,4,0.5,2,2025-05-02,0,0,1,0,1
ABSC College Shirt (60th),2025-05-07,1,5,0.5,2,2025-05-05,0,0,1,0,1
ABSC College Shirt (60th),2025-05-09,1,6,0.5,2,2025-05-07,0,0,1,0,1
ABSC College Shirt (60th),2025-05-14,1,7,0.25,4,2025-05-09,0,0,1,0,1
ABSC College Shirt (60th),2025-05-16,1,8,0.5,2,2025-05-14,0,0,1,0,1
ABSC College Shirt (60th),2025-05-19,1,9,0.5,2,2025-05-16,0,0,1,0,1
ABSC College Shirt (60th),2025-05-24,1,10,0.2,5,2025-05-19,0,0,1,0,1
ABSC College Shirt (60th),2025-05-26,2,12,2.0,1,2025-05-24,0,0,1,0,1
ABSC College Shirt (60th),2025-05-27,3,15,3.0,1,2025-05-26,0,0,1,0,1
ABSC College Shirt (60th),2025-05-29,1,16,0.5,2,2025-05-27,0,0,1,0,1
ABSC College Shirt (60th),2025-05-31,1,17,0.5,2,2025-05-29,0,0,1,0,1
ABSC College Shirt (60th),2025-06-02,1,1,1.0,1,2025-05-31,0,0,1,0,1
ABSC College Shirt (60th),2025-06-05,2,3,0.6667,3,2025-06-02,0,0,1,0,1
ABSC College Shirt (60th),2025-06-09,3,6,1.0,3,2025-06-05,0,0,1,0,1
ABSC College Shirt (60th),2025-06-11,1,7,0.5,2,2025-06-09,0,0,1,0,1
ABSC College Shirt (60th),2025-06-17,2,9,0.4,5,2025-06-11,0,0,1,0,1
ABSC College Shirt (60th),2025-06-26,1,10,0.1429,7,2025-06-17,0,0,1,0,1
ABSC College Shirt (60th),2025-06-27,1,11,1.0,1,2025-06-26,0,0,1,0,1
ABSC College Shirt (60th),2025-07-14,6,6,0.4286,14,2025-06-27,0,0,1,0,1
ABSC College Shirt (60th),2025-07-15,4,10,4.0,1,2025-07-14,0,0,1,0,1
ABSC College Shirt (60th),2025-07-17,2,12,1.0,2,2025-07-15,0,0,1,0,1
ABSC College Shirt (60th),2025-07-18,1,13,1.0,1,2025-07-17,0,0,1,0,1
ABSC College Shirt (60th),2025-08-01,5,5,0.4167,12,2025-07-18,0,0,1,0,1
ABSC College Shirt (60th),2025-08-04,5,10,2.5,2,2025-08-01,0,0,1,0,1
ABSC College Shirt (60th),2025-08-05,27,37,27.0,1,2025-08-04,0,0,1,0,1
ABSC College Shirt (60th),2025-08-06,5,42,5.0,1,2025-08-05,0,0,1,0,1
ABSC College Shirt (60th),2025-08-07,3,45,3.0,1,2025-08-06,0,0,1,0,1
ABSC College Shirt (60th),2025-08-11,3,48,1.5,2,2025-08-07,0,0,1,0,1
ABSC College Shirt (60th),2025-08-13,2,50,1.0,2,2025-08-11,0,0,1,0,1
ABSC College Shirt (60th),2025-08-14,4,54,4.0,1,2025-08-13,0,0,1,0,1
ABSC College Shirt (60th),2025-08-18,2,56,0.6667,3,2025-08-14,0,0,1,0,1
ABSC College Shirt (60th),2025-08-19,1,57,1.0,1,2025-08-18,0,0,1,0,1
ABSC College Shirt (60th),2025-08-20,1,58,1.0,1,2025-08-19,0,0,1,0,1
ABSC College Shirt (60th),2025-08-27,1,59,0.25,4,2025-08-20,0,0,1,0,1
ABSC College Shirt (60th),2025-09-12,1,1,0.0714,14,2025-08-27,0,0,1,0,1
ABSC College Shirt (60th),2025-09-13,1,2,1.0,1,2025-09-12,0,0,1,0,1
ABSC College Shirt (60th),2025-09-15,4,6,4.0,1,2025-09-13,0,0,1,0,1
ABSC College Shirt (60th),2025-09-16,2,8,2.0,1,2025-09-15,0,0,1,0,1
ABSC College Shirt (60th),2025-09-19,1,9,0.3333,3,2025-09-16,0,0,1,0,1
ABSC College Shirt (60th),2025-09-20,1,10,1.0,1,2025-09-19,0,0,1,0,1
ABSC College Shirt (60th),2025-09-21,2,12,2.0,1,2025-09-20,0,0,1,0,1
ABSC College Shirt (60th),2025-10-02,1,1,0.1,10,2025-09-21,0,0,1,0,1
ABSC College Shirt (60th),2025-10-03,1,2,1.0,1,2025-10-02,0,0,1,0,1
ABSC College Shirt (60th),2025-10-06,1,3,0.5,2,2025-10-03,0,0,1,0,1
ABSC College Shirt (60th),2025-10-13,1,4,0.1667,6,2025-10-06,0,0,1,0,1
ABSC College Shirt (60th),2025-10-17,1,5,0.25,4,2025-10-13,0,0,1,0,1
ABSC College Shirt (60th),2025-10-27,2,7,0.2222,9,2025-10-17,0,0,1,0,1
ABSC College Shirt (60th),2025-10-29,1,8,0.5,2,2025-10-27,0,0,1,0,1
ABSC College Shirt (60th),2025-11-06,1,1,0.1429,7,2025-10-29,0,0,1,0,1
ABSC College Shirt (60th),2025-11-13,1,2,0.1667,6,2025-11-06,0,0,1,0,1
ABSC College Shirt (60th),2025-11-20,1,3,0.1429,7,2025-11-13,0,0,1,0,1
ABSC College Shirt (60th),2025-11-27,1,4,0.1667,6,2025-11-20,0,0,1,0,1
ABSC College Shirt (60th),2025-12-10,2,2,0.1667,12,2025-11-27,0,0,1,0,1
Aquaflask,2025-03-08,1,1,0.1429,7,,1,0,1,0,1
Aquaflask,2025-03-10,1,2,1.0,1,2025-03-08,0,0,1,0,1
Aquaflask,2025-03-12,1,3,0.5,2,2025-03-10,0,0,1,0,1
Aquaflask,2025-03-13,2,5,2.0,1,2025-03-12,0,0,1,0,1
Aquaflask,2025-03-14,1,6,1.0,1,2025-03-13,0,0,1,0,1
Aquaflask,2025-03-17,1,7,0.5,2,2025-03-14,0,0,1,0,1
Aquaflask,2025-03-18,1,8,1.0,1,2025-03-17,0,0,1,0,1
Aquaflask,2025-03-19,11,19,11.0,1,2025-03-18,0,0,1,0,1
Aquaflask,2025-03-21,1,20,0.5,2,2025-03-19,0,0,1,0,1
Aquaflask,2025-03-25,1,21,0.3333,3,2025-03-21,0,0,1,0,1
Aquaflask,2025-03-26,1,22,1.0,1,2025-03-25,0,0,1,0,1
Aquaflask,2025-03-27,1,23,1.0,1,2025-03-26,0,0,1,0,1
Aquaflask,2025-03-28,1,24,1.0,1,2025-03-27,0,0,1,0,1
Aquaflask,2025-03-31,3,27,1.5,2,2025-03-28,0,0,1,0,1
Aquaflask,2025-04-02,3,3,1.5,2,2025-03-31,0,0,1,0,1
Aquaflask,2025-04-04,3,6,1.5,2,2025-04-02,0,0,1,0,1
Aquaflask,2025-04-10,6,12,1.5,4,2025-04-04,0,0,1,0,1
Aquaflask,2025-04-22,2,14,0.2,10,2025-04-10,0,0,1,0,1
Aquaflask,2025-04-25,3,17,1.0,3,2025-04-22,0,0,1,0,1
Aquaflask,2025-04-26,1,18,1.0,1,2025-04-25,0,0,1,0,1
Aquaflask,2025-04-28,2,20,2.0,1,2025-04-26,0,0,1,0,1
Aquaflask,2025-04-29,1,21,1.0,1,2025-04-28,0,0,1,0,1
Aquaflask,2025-04-30,3,24,3.0,1,2025-04-29,0,0,1,0,1
Aquaflask,2025-05-02,2,2,2.0,1,2025-04-30,0,0,1,0,1
Aquaflask,2025-05-05,2,4,1.0,2,2025-05-02,0,0,1,0,1
Aquaflask,2025-05-06,2,6,2.0,1,2025-05-05,0,0,1,0,1
Aquaflask,2025-05-07,1,7,1.0,1,2025-05-06,0,0,1,0,1
Aquaflask,2025-05-14,12,19,2.0,6,2025-05-07,0,0,1,0,1
Aquaflask,2025-05-15,1,20,1.0,1,2025-05-14,0,0,1,0,1
Aquaflask,2025-05-16,1,21,1.0,1,2025-05-15,0,0,1,0,1
Aquaflask,2025-05-17,2,23,2.0,1,2025-05-16,0,0,1,0,1
Aquaflask,2025-05-19,4,27,4.0,1,2025-05-17,0,0,1,0,1
Aquaflask,2025-05-21,1,28,0.5,2,2025-05-19,0,0,1,0,1
Aquaflask,2025-05-22,5,33,5.0,1,2025-05-21,0,0,1,0,1
Aquaflask,2025-05-28,2,35,0.4,5,2025-05-22,0,0,1,0,1
Aquaflask,2025-05-31,1,36,0.3333,3,2025-05-28,0,0,1,0,1
Aquaflask,2025-06-02,1,1,1.0,1,2025-05-31,0,0,1,0,1
Aquaflask,2025-06-03,4,5,4.0,1,2025-06-02,0,0,1,0,1
Aquaflask,2025-06-04,6,11,6.0,1,2025-06-03,0,0,1,0,1
Aquaflask,2025-06-05,3,14,3.0,1,2025-06-04,0,0,1,0,1
Aquaflask,2025-06-06,2,16,2.0,1,2025-06-05,0,0,1,0,1
Aquaflask,2025-06-07,3,19,3.0,1,2025-06-06,0,0,1,0,1
Aquaflask,2025-06-09,7,26,7.0,1,2025-06-07,0,0,1,0,1
Aquaflask,2025-06-10,1,27,1.0,1,2025-06-09,0,0,1,0,1
Aquaflask,2025-06-11,2,29,2.0,1,2025-06-10,0,0,1,0,1
Aquaflask,2025-06-13,2,31,1.0,2,2025-06-11,0,0,1,0,1
Aquaflask,2025-06-14,4,35,4.0,1,2025-06-13,0,0,1,0,1
Aquaflask,2025-06-17,1,36,0.5,2,2025-06-14,0,0,1,0,1
Aquaflask,2025-06-18,1,37,1.0,1,2025-06-17,0,0,1,0,1
Aquaflask,2025-06-19,1,38,1.0,1,2025-06-18,0,0,1,0,1
Aquaflask,2025-06-20,3,41,3.0,1,2025-06-19,0,0,1,0,1
Aquaflask,2025-06-21,2,43,2.0,1,2025-06-20,0,0,1,0,1
Aquaflask,2025-06-25,1,44,0.5,2,2025-06-21,0,0,1,0,1
Aquaflask,2025-06-26,1,45,1.0,1,2025-06-25,0,0,1,0,1
Aquaflask,2025-06-27,34,79,34.0,1,2025-06-26,0,0,1,0,1
Aquaflask,2025-06-28,1,80,1.0,1,2025-06-27,0,0,1,0,1
Aquaflask,2025-06-30,1,81,1.0,1,2025-06-28,0,0,1,0,1
Aquaflask,2025-07-01,1,1,1.0,1,2025-06-30,0,0,1,0,1
Aquaflask,2025-07-17,2,3,0.1429,14,2025-07-01,0,0,1,0,1
Aquaflask,2025-08-01,3,3,0.2308,13,2025-07-17,0,0,1,0,1
Aquaflask,2025-08-04,1,4,0.5,2,2025-08-01,0,0,1,0,1
Aquaflask,2025-08-05,2,6,2.0,1,2025-08-04,0,0,1,0,1
Aquaflask,2025-08-06,1,7,1.0,1,2025-08-05,0,0,1,0,1
Aquaflask,2025-08-07,3,10,3.0,1,2025-08-06,0,0,1,0,1
Aquaflask,2025-08-12,1,11,0.3333,3,2025-08-07,0,0,1,0,1
Aquaflask,2025-08-13,46,57,46.0,1,2025-08-12,0,0,1,0,1
Aquaflask,2025-08-14,5,62,5.0,1,2025-08-13,0,0,1,0,1
Aquaflask,2025-08-15,10,72,10.0,1,2025-08-14,0,0,1,0,1
Aquaflask,2025-08-18,1,73,0.5,2,2025-08-15,0,0,1,0,1
Aquaflask,2025-08-19,6,79,6.0,1,2025-08-18,0,0,1,0,1
Aquaflask,2025-09-11,1,1,0.0556,18,2025-08-19,0,0,1,0,1
Aquaflask,2025-09-12,4,5,4.0,1,2025-09-11,0,0,1,0,1
Aquaflask,2025-09-16,1,6,0.3333,3,2025-09-12,0,0,1,0,1
Aquaflask,2025-09-19,3,9,1.0,3,2025-09-16,0,0,1,0,1
Aquaflask,2025-09-21,3,12,1.5,2,2025-09-19,0,0,1,0,1
Aquaflask,2025-09-24,6,18,2.0,3,2025-09-21,0,0,1,0,1
Aquaflask,2025-09-25,13,31,13.0,1,2025-09-24,0,0,1,0,1
Aquaflask,2025-09-30,16,47,4.0,4,2025-09-25,0,0,1,0,1
Aquaflask,2025-10-01,1,1,1.0,1,2025-09-30,0,0,1,0,1
Aquaflask,2025-10-02,10,11,10.0,1,2025-10-01,0,0,1,0,1
Aquaflask,2025-10-09,2,13,0.3333,6,2025-10-02,0,0,1,0,1
Aquaflask,2025-10-10,1,14,1.0,1,2025-10-09,0,0,1,0,1
Aquaflask,2025-10-13,1,15,0.5,2,2025-10-10,0,0,1,0,1
Aquaflask,2025-10-14,2,17,2.0,1,2025-10-13,0,0,1,0,1
Aquaflask,2025-10-17,3,20,1.0,3,2025-10-14,0,0,1,0,1
Aquaflask,2025-10-19,3,23,1.5,2,2025-10-17,0,0,1,0,1
Aquaflask,2025-10-22,1,24,0.3333,3,2025-10-19,0,0,1,0,1
Aquaflask,2025-10-25,1,25,0.3333,3,2025-10-22,0,0,1,0,1
Aquaflask,2025-10-28,1,26,0.5,2,2025-10-25,0,0,1,0,1
Aquaflask,2025-11-07,3,3,0.3333,9,2025-10-28,0,0,1,0,1
Aquaflask,2025-11-13,2,5,0.4,5,2025-11-07,0,0,1,0,1
Aquaflask,2025-11-14,2,7,2.0,1,2025-11-13,0,0,1,0,1
Aquaflask,2025-11-21,10,17,1.4286,7,2025-11-14,0,0,1,0,1
Aquaflask,2025-11-24,2,19,1.0,2,2025-11-21,0,0,1,0,1
Aquaflask,2025-11-25,3,22,3.0,1,2025-11-24,0,0,1,0,1
Aquaflask,2025-12-03,1,1,0.125,8,2025-11-25,0,0,1,0,1
Aquaflask,2025-12-07,3,4,0.75,4,2025-12-03,0,0,1,0,1
Aquaflask,2025-12-10,2,6,1.0,2,2025-12-07,0,0,1,0,1
Aquaflask,2025-12-12,1,7,0.5,2,2025-12-10,0,0,1,0,1
Aquaflask,2025-12-17,1,8,0.25,4,2025-12-12,0,0,1,0,1
Aquaflask,2025-12-18,6,14,6.0,1,2025-12-17,0,0,1,0,1
Aquaflask,2026-01-17,2,2,0.08,25,2025-12-18,0,0,1,0,1
Aquaflask,2026-01-21,1,3,0.3333,3,2026-01-17,0,0,1,0,1
Aquaflask,2026-01-23,5,8,2.5,2,2026-01-21,0,0,1,0,1
Aquaflask,2026-01-30,2,10,0.2857,7,2026-01-23,0,0,1,0,1
Aquaflask,2026-02-01,2,2,1.0,2,2026-01-30,0,0,1,0,1
Aquaflask,2026-02-05,1,3,0.25,4,2026-02-01,0,0,1,0,1
Aquaflask,2026-02-10,1,4,0.25,4,2026-02-05,0,0,1,0,1
Aquaflask,2026-02-11,2,6,2.0,1,2026-02-10,0,0,1,0,1
Aquaflask,2026-02-12,2,8,2.0,1,2026-02-11,0,0,1,0,1
Aquaflask,2026-02-14,1,9,0.5,2,2026-02-12,0,0,1,0,1
Aquaflask,2026-02-20,1,10,0.25,4,2026-02-14,0,0,1,0,1
Aquaflask,2026-03-18,1,1,0.0476,21,2026-02-20,0,0,1,0,1
Aquaflask,2026-03-29,1,2,0.1,10,2026-03-18,0,0,1,0,1
Aquaflask,2026-04-08,2,2,0.2,10,2026-03-29,0,0,1,0,1
Aquaflask,2026-04-10,1,3,1.0,1,2026-04-08,0,0,1,0,1
Aquaflask,2026-04-13,1,4,0.5,2,2026-04-10,0,0,1,0,1
Aquaflask,2026-04-21,1,5,0.1429,7,2026-04-13,0,0,1,0,1
Aquaflask,2026-04-22,2,7,2.0,1,2026-04-21,0,0,1,0,1
Aquaflask,2026-04-28,4,11,0.8,5,2026-04-22,0,0,1,0,1
Aquaflask,2026-05-09,1,1,0.1111,9,2026-04-28,0,0,1,0,1
Aquaflask,2026-05-12,2,3,1.0,2,2026-05-09,0,0,1,0,1
Aquaflask,2026-05-21,1,4,0.125,8,2026-05-12,0,0,1,0,1
Aquaflask,2026-05-23,2,6,1.0,2,2026-05-21,0,0,1,0,1
Aquaflask,2026-05-28,1,7,0.25,4,2026-05-23,0,0,1,0,1
Aquaflask,2026-06-01,3,3,1.0,3,2026-05-28,0,0,1,0,1
Aquaflask,2026-06-04,1,4,0.3333,3,2026-06-01,0,0,1,0,1
Aquaflask,2026-06-05,6,10,6.0,1,2026-06-04,0,0,1,0,1
Aquaflask,2026-06-06,3,13,3.0,1,2026-06-05,0,0,1,0,1
Aquaflask,2026-06-08,4,17,4.0,1,2026-06-06,0,0,1,0,1
Aquaflask,2026-06-10,1,18,0.5,2,2026-06-08,0,0,1,0,1
Aquaflask,2026-06-13,6,24,3.0,2,2026-06-10,0,0,1,0,1
Aquaflask,2026-06-16,1,25,0.5,2,2026-06-13,0,0,1,0,1
Aquaflask,2026-06-19,1,26,0.3333,3,2026-06-16,0,0,1,0,1
Aquaflask,2026-06-23,1,27,0.3333,3,2026-06-19,0,0,1,0,1
Aquaflask,2026-06-26,1,28,0.5,2,2026-06-23,0,0,1,0,1
Arch,2024-05-07,12,12,2.4,5,,1,0,1,0,1
Arch,2024-05-08,3,15,3.0,1,2024-05-07,0,0,1,0,1
Arch,2024-05-13,2,17,0.5,4,2024-05-08,0,0,1,0,1
Arch,2024-05-16,5,22,1.6667,3,2024-05-13,0,0,1,0,1
Arch,2024-05-24,1,23,0.1429,7,2024-05-16,0,0,1,0,1
Arch,2024-05-27,1,24,0.5,2,2024-05-24,0,0,1,0,1
Arch,2024-05-28,3,27,3.0,1,2024-05-27,0,0,1,0,1
Arch,2024-05-30,4,31,2.0,2,2024-05-28,0,0,1,0,1
Arch,2024-05-31,2,33,2.0,1,2024-05-30,0,0,1,0,1
Arch @320,2024-09-18,1,1,0.0667,15,,1,0,1,0,1
Arch @320,2024-10-01,1,1,0.0909,11,2024-09-18,0,0,1,0,1
Arch @320,2024-10-10,2,3,0.25,8,2024-10-01,0,0,1,0,1
Arch @320,2024-10-11,1,4,1.0,1,2024-10-10,0,0,1,0,1
Arch @320,2024-10-16,1,5,0.25,4,2024-10-11,0,0,1,0,1
Arch @320,2024-10-17,4,9,4.0,1,2024-10-16,0,0,1,0,1
Arch @320,2024-10-18,1,10,1.0,1,2024-10-17,0,0,1,0,1
Arch @320,2024-10-19,2,12,2.0,1,2024-10-18,0,0,1,0,1
Arch @320,2024-11-06,5,5,0.2941,17,2024-10-19,0,0,1,0,1
Arch @320,2024-11-13,2,7,0.3333,6,2024-11-06,0,0,1,0,1
Arch @320,2024-11-15,1,8,0.5,2,2024-11-13,0,0,1,0,1
Arch @320,2024-11-20,2,10,0.5,4,2024-11-15,0,0,1,0,1
Arch @320,2024-11-21,3,13,3.0,1,2024-11-20,0,0,1,0,1
Arch @320,2024-11-25,1,14,0.3333,3,2024-11-21,0,0,1,0,1
Arch @320,2024-12-02,2,2,0.4,5,2024-11-25,0,0,1,0,1
Arch @320,2024-12-03,2,4,2.0,1,2024-12-02,0,0,1,0,1
Arch @320,2024-12-06,4,8,1.3333,3,2024-12-03,0,0,1,0,1
Arch @320,2024-12-09,1,9,0.5,2,2024-12-06,0,0,1,0,1
Arch @320,2024-12-11,1,10,0.5,2,2024-12-09,0,0,1,0,1
Arch @320,2024-12-12,4,14,4.0,1,2024-12-11,0,0,1,0,1
Arch @320,2024-12-15,3,17,1.0,3,2024-12-12,0,0,1,0,1
Arch @320,2024-12-18,3,20,1.0,3,2024-12-15,0,0,1,0,1
Arch @320,2024-12-19,5,25,5.0,1,2024-12-18,0,0,1,0,1
Arch @320,2025-01-10,2,2,0.1111,18,2024-12-19,0,0,1,0,1
Arch @320,2025-01-12,1,3,0.5,2,2025-01-10,0,0,1,0,1
Arch @320,2025-01-15,2,5,0.6667,3,2025-01-12,0,0,1,0,1
Arch @320,2025-01-16,1,6,1.0,1,2025-01-15,0,0,1,0,1
Arch @320,2025-01-18,1,7,0.5,2,2025-01-16,0,0,1,0,1
Arch @320,2025-01-21,2,9,1.0,2,2025-01-18,0,0,1,0,1
Arch @320,2025-01-22,1,10,1.0,1,2025-01-21,0,0,1,0,1
Arch @320,2025-01-23,2,12,2.0,1,2025-01-22,0,0,1,0,1
Arch @320,2025-01-29,1,13,0.2,5,2025-01-23,0,0,1,0,1
Arch @320,2025-01-30,2,15,2.0,1,2025-01-29,0,0,1,0,1
Arch @320,2025-01-31,1,16,1.0,1,2025-01-30,0,0,1,0,1
Arch @320,2025-02-06,4,4,0.8,5,2025-01-31,0,0,1,0,1
Arch @320,2025-02-09,7,11,2.3333,3,2025-02-06,0,0,1,0,1
Arch @320,2025-02-10,3,14,3.0,1,2025-02-09,0,0,1,0,1
Arch @320,2025-02-12,3,17,1.5,2,2025-02-10,0,0,1,0,1
Arch @320,2025-02-13,2,19,2.0,1,2025-02-12,0,0,1,0,1
Arch @320,2025-02-20,1,20,0.1667,6,2025-02-13,0,0,1,0,1
Arch @320,2025-02-21,3,23,3.0,1,2025-02-20,0,0,1,0,1
Arch @320,2025-02-24,6,29,3.0,2,2025-02-21,0,0,1,0,1
Arch @320,2025-02-27,1,30,0.5,2,2025-02-24,0,0,1,0,1
Arch @320,2025-02-28,4,34,4.0,1,2025-02-27,0,0,1,0,1
Arch @320,2025-03-05,3,3,0.75,4,2025-02-28,0,0,1,0,1
Arch @320,2025-03-06,1,4,1.0,1,2025-03-05,0,0,1,0,1
Arch @320,2025-03-07,3,7,3.0,1,2025-03-06,0,0,1,0,1
Arch @320,2025-03-08,2,9,2.0,1,2025-03-07,0,0,1,0,1
Arch @320,2025-03-11,4,13,2.0,2,2025-03-08,0,0,1,0,1
Arch @320,2025-03-14,1,14,0.3333,3,2025-03-11,0,0,1,0,1
Arch @320,2025-04-23,1,1,,33,2025-03-14,0,1,1,0,1
Arch @320,2025-04-25,1,2,0.5,2,2025-04-23,0,0,1,0,1
Arch @320,2025-04-28,2,4,1.0,2,2025-04-25,0,0,1,0,1
Arch @320,2025-04-29,1,5,1.0,1,2025-04-28,0,0,1,0,1
Arch @320,2025-04-30,5,10,5.0,1,2025-04-29,0,0,1,0,1
Arch @320,2025-05-02,5,5,5.0,1,2025-04-30,0,0,1,0,1
Arch @320,2025-05-03,7,12,7.0,1,2025-05-02,0,0,1,0,1
Arch @320,2025-05-05,1,13,1.0,1,2025-05-03,0,0,1,0,1
Arch @320,2025-05-06,2,15,2.0,1,2025-05-05,0,0,1,0,1
Arch @320,2025-05-07,8,23,8.0,1,2025-05-06,0,0,1,0,1
Arch @320,2025-05-08,3,26,3.0,1,2025-05-07,0,0,1,0,1
Arch @320,2025-05-09,3,29,3.0,1,2025-05-08,0,0,1,0,1
Arch @320,2025-05-14,5,34,1.25,4,2025-05-09,0,0,1,0,1
Arch @320,2025-05-20,30,64,6.0,5,2025-05-14,0,0,1,0,1
Arch @320,2025-05-21,2,66,2.0,1,2025-05-20,0,0,1,0,1
Arch @320,2025-05-24,2,68,0.6667,3,2025-05-21,0,0,1,0,1
Arch @320,2025-05-27,1,69,0.5,2,2025-05-24,0,0,1,0,1
Arch @320,2025-05-28,12,81,12.0,1,2025-05-27,0,0,1,0,1
Arch @320,2025-05-29,1,82,1.0,1,2025-05-28,0,0,1,0,1
Arch @320,2025-05-31,1,83,0.5,2,2025-05-29,0,0,1,0,1
Arch @320,2025-06-03,3,3,1.5,2,2025-05-31,0,0,1,0,1
Arch @320,2025-06-04,3,6,3.0,1,2025-06-03,0,0,1,0,1
